date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:34	220488/220488	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-35d48%22	https://asbl.in/spectra/	E:/websitecloning/Asblspectra/asbl.in/spectra/index.html	(from )
16:33:34	89/89	---MCZ	200	added ('OK')	text/plain	etag:W/%226555ae5c-46%22	https://asbl.in/robots.txt		(from )
16:33:34	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2027%20Nov%202023%2011:03:34%20GMT	https://www.googletagmanager.com/gtm.js?id=	E:/websitecloning/Asblspectra/www.googletagmanager.com/gtm.05445.delayed	(from https://asbl.in/spectra/)
16:33:35	173113/173113	---MCZ	200	added ('OK')	application/javascript	etag:W/%22971f5d734617f177acfa4fc883e5593b%22	https://sdk.customfit.ai/3dfedca0-d7a2-11ed-bdd8-473cbc7e8e77/cf-js-sdk-min.js	E:/websitecloning/Asblspectra/sdk.customfit.ai/3dfedca0-d7a2-11ed-bdd8-473cbc7e8e77/cf-js-sdk-min.js	(from https://asbl.in/spectra/)
16:33:35	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:35%20GMT	https://asbl.in/spectra/plan	E:/websitecloning/Asblspectra/asbl.in/spectra/plan	(from https://asbl.in/spectra/)
16:33:35	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:35%20GMT	https://asbl.in/spectra/plan?scroll=unit-plan&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan66fe	(from https://asbl.in/spectra/)
16:33:35	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:35%20GMT	https://asbl.in/spectra/plan?scroll=outdoor-living&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan0f37	(from https://asbl.in/spectra/)
16:33:36	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:36%20GMT	https://asbl.in/spectra/plan?scroll=master-plan&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan4126	(from https://asbl.in/spectra/)
16:33:36	220488/220488	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-35d48%22	https://asbl.in/spectra/?scroll=hero-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/index2657.html	(from https://asbl.in/spectra/)
16:33:36	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:36%20GMT	https://asbl.in/spectra/plan?scroll=tower-plan&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/planb557	(from https://asbl.in/spectra/)
16:33:36	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:36%20GMT	https://asbl.in/spectra/plan/amenities	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/amenities	(from https://asbl.in/spectra/)
16:33:37	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:37%20GMT	https://asbl.in/spectra/location	E:/websitecloning/Asblspectra/asbl.in/spectra/location	(from https://asbl.in/spectra/)
16:33:37	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:37%20GMT	https://asbl.in/spectra/plan/	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/index.html	(from https://asbl.in/spectra/)
16:33:37	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:37%20GMT	https://asbl.in/spectra/location?scroll=location-video&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location7a5d	(from https://asbl.in/spectra/)
16:33:37	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:37%20GMT	https://asbl.in/spectra/location?scroll=why-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location9822	(from https://asbl.in/spectra/)
16:33:37	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:37%20GMT	https://asbl.in/spectra/location?scroll=nearby-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location1f9c	(from https://asbl.in/spectra/)
16:33:38	220488/220488	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-35d48%22	https://asbl.in/spectra/location/maps?scroll=maps-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location/maps501a.html	(from https://asbl.in/spectra/)
16:33:38	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:38%20GMT	https://asbl.in/spectra/plan/?scroll=unit-plan&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/index66fe.html	(from https://asbl.in/spectra/)
16:33:38	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:38%20GMT	https://asbl.in/spectra/plan/?scroll=outdoor-living&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/index0f37.html	(from https://asbl.in/spectra/)
16:33:38	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:38%20GMT	https://asbl.in/spectra/price	E:/websitecloning/Asblspectra/asbl.in/spectra/price.d.delayed	(from https://asbl.in/spectra/)
16:33:38	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:38%20GMT	https://asbl.in/spectra/price/pricesheet	E:/websitecloning/Asblspectra/asbl.in/spectra/price/pricesheet	(from https://asbl.in/spectra/)
16:33:38	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:38%20GMT	https://asbl.in/spectra/price/paymentstructure	E:/websitecloning/Asblspectra/asbl.in/spectra/price/paymentstructure	(from https://asbl.in/spectra/)
16:33:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:39%20GMT	https://asbl.in/spectra/price/preemioffer	E:/websitecloning/Asblspectra/asbl.in/spectra/price/preemioffer	(from https://asbl.in/spectra/)
16:33:39	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:39%20GMT	https://asbl.in/spectra/plan/?scroll=master-plan&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/index4126.html	(from https://asbl.in/spectra/)
16:33:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:39%20GMT	https://asbl.in/spectra/price/pricesheet?scroll=emi-calculator&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/price/pricesheetcd1d	(from https://asbl.in/spectra/)
16:33:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:39%20GMT	https://asbl.in/spectra/specifications	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications	(from https://asbl.in/spectra/)
16:33:40	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:40%20GMT	https://asbl.in/spectra/specifications/flats	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/flats	(from https://asbl.in/spectra/)
16:33:40	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:40%20GMT	https://asbl.in/spectra/plan/?scroll=tower-plan&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/indexb557.html	(from https://asbl.in/spectra/)
16:33:40	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:40%20GMT	https://asbl.in/spectra/specifications/buildings	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/buildings	(from https://asbl.in/spectra/)
16:33:40	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:40%20GMT	https://asbl.in/spectra/media	E:/websitecloning/Asblspectra/asbl.in/spectra/media	(from https://asbl.in/spectra/)
16:33:40	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:40%20GMT	https://asbl.in/spectra/media?scroll=playlists&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/media1054	(from https://asbl.in/spectra/)
16:33:41	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:41%20GMT	https://asbl.in/spectra/media?scroll=latest-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/media18e6	(from https://asbl.in/spectra/)
16:33:41	232953/232953	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-38df9%22	https://asbl.in/spectra/plan/amenities/	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/amenities/index.html	(from https://asbl.in/spectra/)
16:33:41	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:41%20GMT	https://asbl.in/spectra/plan/amenities?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/amenitiesd9de	(from https://asbl.in/spectra/)
16:33:41	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:41%20GMT	https://asbl.in/spectra/price/pricesheet?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/price/pricesheetd9de	(from https://asbl.in/spectra/)
16:33:41	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:41%20GMT	https://asbl.in/spectra/price/pricesheet?scroll=approved-banks&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/price/pricesheet396e	(from https://asbl.in/spectra/)
16:33:42	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:42%20GMT	https://asbl.in/spectra/specifications/buildings?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/buildingsd9de	(from https://asbl.in/spectra/)
16:33:42	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:42%20GMT	https://asbl.in/spectra/media?scroll=playlists-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/mediac069	(from https://asbl.in/spectra/)
16:33:42	212429/212429	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-33dcd%22	https://asbl.in/spectra/location/	E:/websitecloning/Asblspectra/asbl.in/spectra/location/index.html	(from https://asbl.in/spectra/)
16:33:42	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:42%20GMT	https://asbl.in/spectra/media?scroll=latest-section-mobile&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/mediab88b	(from https://asbl.in/spectra/)
16:33:42	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:42%20GMT	https://asbl.in/spectra/plan/plans?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/plansd9de	(from https://asbl.in/spectra/)
16:33:43	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:42%20GMT	https://asbl.in/spectra/location?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/locationd9de	(from https://asbl.in/spectra/)
16:33:43	212429/212429	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-33dcd%22	https://asbl.in/spectra/location/?scroll=location-video&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location/index7a5d.html	(from https://asbl.in/spectra/)
16:33:43	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:43%20GMT	https://asbl.in/spectra/specifications/flats?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/flatsd9de	(from https://asbl.in/spectra/)
16:33:43	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:43%20GMT	https://asbl.in/spectra/media?token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/mediad9de	(from https://asbl.in/spectra/)
16:33:45	212429/212429	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-33dcd%22	https://asbl.in/spectra/location/?scroll=nearby-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location/index1f9c.html	(from https://asbl.in/spectra/)
16:33:45	212429/212429	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-33dcd%22	https://asbl.in/spectra/location/?scroll=why-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location/index9822.html	(from https://asbl.in/spectra/)
16:33:46	220423/220423	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da8-35d07%22	https://asbl.in/spectra/price/pricesheet/	E:/websitecloning/Asblspectra/asbl.in/spectra/price/pricesheet/index.html	(from https://asbl.in/spectra/)
16:33:47	198542/198542	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da8-3078e%22	https://asbl.in/spectra/price/paymentstructure/	E:/websitecloning/Asblspectra/asbl.in/spectra/price/paymentstructure/index.html	(from https://asbl.in/spectra/)
16:33:48	196913/196913	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da8-30131%22	https://asbl.in/spectra/price/preemioffer/	E:/websitecloning/Asblspectra/asbl.in/spectra/price/preemioffer/index.html	(from https://asbl.in/spectra/)
16:33:48	220423/220423	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da8-35d07%22	https://asbl.in/spectra/price/pricesheet/?scroll=emi-calculator&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/price/pricesheet/indexcd1d.html	(from https://asbl.in/spectra/)
16:33:50	217312/217312	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da8-350e0%22	https://asbl.in/spectra/specifications/flats/	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/flats/index.html	(from https://asbl.in/spectra/)
16:33:50	207325/207325	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da9-329dd%22	https://asbl.in/spectra/specifications/buildings/	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/buildings/index.html	(from https://asbl.in/spectra/)
16:33:50	200075/200075	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da9-30d8b%22	https://asbl.in/spectra/media/	E:/websitecloning/Asblspectra/asbl.in/spectra/media/index.html	(from https://asbl.in/spectra/)
16:33:50	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:44%20GMT	https://asbl.in/spectra/price/	E:/websitecloning/Asblspectra/asbl.in/spectra/price/index.html	(from https://asbl.in/spectra/)
16:33:50	162/162	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2011:03:48%20GMT	https://asbl.in/spectra/specifications/	E:/websitecloning/Asblspectra/asbl.in/spectra/specifications/index.html	(from https://asbl.in/spectra/)
16:33:50	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:50%20GMT	https://asbl.in/spectra/plan/amenities?scroll=project-cards&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/plan/amenities601c	(from https://asbl.in/spectra/plan/amenities/)
16:33:51	200075/200075	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da9-30d8b%22	https://asbl.in/spectra/media/?scroll=playlists&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/media/index1054.html	(from https://asbl.in/spectra/)
16:33:51	200075/200075	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da9-30d8b%22	https://asbl.in/spectra/media/?scroll=latest-section&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/media/index18e6.html	(from https://asbl.in/spectra/)
16:33:51	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2011:03:51%20GMT	https://asbl.in/spectra/location?scroll=project-cards&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/location601c	(from https://asbl.in/spectra/location/)
16:33:53	220488/220488	---MCZ	200	added ('OK')	text/html	etag:W/%2265607da7-35d48%22	https://asbl.in/spectra/?scroll=project-cards&token=0	E:/websitecloning/Asblspectra/asbl.in/spectra/index601c.html	(from https://asbl.in/spectra/)
